text,actual_sentiment,predicted_sentiment,confidence,correct_prediction,prob_negative,prob_neutral,prob_positive,mixed_detected,middle_subtype
i just sat at the front counter for over three minutes without being greeted or spoken to in the meantime five employees ran around taking care of drive through customers i was the only customer at the front counter i can get that at mcdonalds,negative,negative,0.8502274973126981,True,0.8502274973126981,0.0497329817859892,0.1000395209013126,False,
for a starbucks it s as good as it gets the location is obviously the best being on high street but what you wouldn t know is that the staff are always great the manager owner is always really friendly and funny generally there s always a place to sit which can be a problem at some locations and the drinks are always made as ordered again can be a problem at other locations great location great staff and consistency,positive,positive,0.8917980768070984,True,0.0268253871640619,0.0813765360288396,0.8917980768070984,False,
okay location compared to newtown and other locations baristas are rude and that is my only complaint about this starbucks drinks are good if you don t care about service you shouldn t have a problem going here,neutral,negative,0.6376211806801356,False,0.6376211806801356,0.2323917581638013,0.129987061156063,False,neutral_candidate
love this location every chance i get i run here for a coffee friendly and pretty quick,positive,positive,0.9599702036474528,True,0.0056945624554315,0.0343352338971157,0.9599702036474528,False,
this is the worse starbucks i ve ever had i don t understand the amount of traffic because the quality is horrible i have giving them multiple tries from cold frappes to hot coffees i ve also tried them years later and still they re horrible i don t recommend this starbucks at all travel a little further to another location save yourself the expensive disappointment,negative,negative,0.9626539491993136,True,0.9626539491993136,0.0203104929698391,0.0170355578308471,False,
this used to be my go to starbucks any time i m back in st louis for business or personal trips i make sure to stop by and get some coffee no real experiences with the store since summer of but my almost daily experiences with them consisted of fast accurate service from when they opened this store late i think to fall of,positive,positive,0.7074029938147799,True,0.1332235001533709,0.1593735060318491,0.7074029938147799,False,
minutes in the drive through ridiculous i m going to jupiter donut to get better coffee a better service pm,negative,negative,0.9088158484124644,True,0.9088158484124644,0.0452984756291461,0.0458856759583894,False,
this location only fills their drinks up the way this has happened both times i ve visited what a rip off i ll take the extra min to go to the one on rt where you get a better value,negative,negative,0.7795184484444785,True,0.7795184484444785,0.1096441497168668,0.1108374018386546,False,
every time i order from them they always mess part of the order up the first time they gave me the wrong sandwich the second time someone stole my drink so i asked them to remake it and they made me the wrong drink lol i m just trying to have breakfast before class and they mess me up every time,negative,negative,0.8938316575497974,True,0.8938316575497974,0.0644904637126693,0.0416778787375331,False,
good service friendly staff and i got my drink order quickly i recommend trying out the cinnamon raisin bagel it s vegan,positive,positive,0.7010170051736454,True,0.0289168343746493,0.2700661604517053,0.7010170051736454,False,
love these guys especially considering how swamped they can be they re always very professional and pleasant i m in there a lot and whenever they actually get a chance to breathe they definitely recognize you and acknowledge you in one way or another very friendly and personable they re also very on top of their customer service element i ve been in there a couple times when i ve asked for a food item that they were currently out of and whoever was helping me was quick to suggest some similar items i might have an interest in and also offered to discount a more expensive replacement item to the price of the item i originally asked for the store is also very clean as are the restrooms and they have a very nice outdoor patio area definitely my favorite local coffee stop,positive,positive,0.8405839917132024,True,0.0841934415722357,0.0752225667145618,0.8405839917132024,False,
always friendly here they got busy while we were here and they handled it well lots of customers with multiple drinks in their orders they made great recommendations depending on my taste they will always steer you in the right direction if you haven t tried a clover brew you ve missed out you can get any of their beans ground fresh and made to order hot or cold,positive,positive,0.7754948492051829,True,0.1208037642605727,0.1037013865342443,0.7754948492051829,False,
smelled like paint and glue why there are local coffee shops within walking distance with far superior product atmosphere and community contribution i kid you not four spend your money here and watch it leave louisiana faster then you can say predatory placement practices,negative,negative,0.5481380271507614,True,0.5481380271507614,0.1636639151623849,0.2881980576868537,False,
i continue to order from this starbucks because it s the most convenient location for me but this has got to be the most unprofessional starbucks anywhere everyone behind the counter is totally rude and unpleasant every single day they should all be trained in customer service,negative,negative,0.8535836549887252,True,0.8535836549887252,0.0760979784543215,0.0703183665569532,False,
this is one of my favorite starbucks locations to get coffee from the employees are always patient as i m sometimes indecisive in what to get and ordering ahead with the starbucks app makes things super easy they always have the order ready within minutes tops usually i only come to starbucks to complete the star dashes and earn points and check out the seasonal merchandise they ve done a great job spacing out the tables at this starbucks location and encouraging the use of masks pumpkin spice lattes here i come thank you th street starbucks,positive,positive,0.9454221346173796,True,0.0289065704045743,0.025671294978046,0.9454221346173796,False,
i place a mobile order at am i walk in starbucks at and my sandwiches were ready yet there is no drinks i told the barista and he said oh they re coming right up it s is now and i m still waiting for my coffee let s see if i have to wait a full hour before my orders complete definitely won t be coming back to this location,negative,negative,0.7208150043804428,True,0.7208150043804428,0.0753413936256396,0.2038436019939176,False,
long wait usually but the staff is super friendly and helpful everytime worth the wait,positive,positive,0.9125415161538404,True,0.059875030235399,0.0275834536107606,0.9125415161538404,False,
this starbucks is the slowest starbucks known to man jesus i come here often in the mornings because the drive through is so convenient in this area but it takes forever,negative,negative,0.7386552521259442,True,0.7386552521259442,0.1655661737157891,0.0957785741582667,False,
i was a barista at one of the tucson coffee shops with a cult following so usually starbucks is just average for me but this starbucks truly breaks the mold they re incredible one of the baristas is such a ham and really made my day i don t know his name tall with curly hair even now as i write this review he is checking in with his regulars about their kids and weekend golf games the other baristas are also very kind and my drink is delicious and at a perfect degrees not my request i m not one of those customers i just moved to a condo near this starbucks and i ll will definitely be adding this one to my weekly routine,positive,positive,0.8050992125626655,True,0.0776582769891512,0.1172425104481833,0.8050992125626655,False,
this is not my favorite spot but it serves its purpose the crew are fast friendly and efficient i do not hesitate stopping here again it can be hairy getting in and out at busier times of the day,neutral,positive,0.9475240166857029,False,0.0175363590888292,0.0349396242254679,0.9475240166857029,False,neutral_candidate
nope they really gotta get it together how do you forget to make oatmeal not once but two times in two weeks weeks ago i went no muffins i m done going back down the street to meridian even tho it s out of my way,negative,negative,0.5305943200946833,True,0.5305943200946833,0.1686186691543554,0.3007870107509612,False,
love starbucks love their coffee but crystal was extremely rude at the cash register today i hope i never come here again if she s working definitely needs to be trained on customer service,neutral,negative,0.817219550755314,False,0.817219550755314,0.0397750612965605,0.1430053879481252,True,mixed_candidate
i used to visit this starbucks nearly everyday for years i conducted a majority of my studies while attending an online school there as the environment was easy to focus in i established connections with some baristas which supported me as i grew and i am appreciative for having interacted with them this was my favorite starbucks even before the renovation however after i had more the reason to go the added space was a fantastic addition for such a bustling store furthermore of course the coffee was great,positive,positive,0.8867858011686323,True,0.0703692585878184,0.0428449402435492,0.8867858011686323,False,
this is probably the slowest starbucks i order using the app and it s not ready or wrong this location is so close but service is not good,negative,negative,0.4710252709897167,True,0.4710252709897167,0.2933333005632248,0.2356414284470583,False,
the coffee here make me wonder if starbucks really cares about the taste of their coffee,negative,negative,0.6444051170742555,True,0.6444051170742555,0.1024623362280605,0.2531325466976838,False,
i go to this location every morning before work i find the baristas friendly and engaging they always remember my drink and are cheerful at the ungodly hour of am,positive,positive,0.922616460426228,True,0.0317549501093678,0.0456285894644041,0.922616460426228,False,
my daughters walked here and it was drive thru only very frustrating they were not able to get coffee,negative,negative,0.6536973257138516,True,0.6536973257138516,0.0878793630091892,0.258423311276959,False,
i love starbucks who doesn t i ve even worked there three times in my career during college so i know how to make drinks correctly and i can say that my drinks here have never been made quite correctly today especially i left incredibly infuriated i asked for a passion tea lemonade with three pumps of raspberry the barista behind the bar made me a passion tea only with raspberry and the minute i got it i knew there was no lemonade in it i watched her fill the shaker with water instead of lemonade right in front of me when i confronted her about it she told me i said only passion tea the barista who rung me up backed me up told her that i asked for lemonade with it and instead of remaking me my drink she poured out half of my watery passion tea that i had paid extra for with the raspberry and filled it half with lemonade she didn t remake it she just adlibbed that s not how you make drinks and it s an especially easy drink to make next time don t jip me on my money i won t be coming back here,negative,negative,0.76963128670828,True,0.76963128670828,0.0840733673827882,0.1462953459089319,False,
the service here is good and they have a cute outdoor seating section but as others have noted the parking lot is awful and it is often full in the morning and at lunch time the only times i ve ever stopped by,positive,positive,0.5890440752122333,True,0.1328234265807478,0.2781324982070188,0.5890440752122333,False,
this starbucks is by far my favorite i can only write a review about their drive thru always speedy they never make mistakes and the location is ideal if you re on your way to the mall or work it s my hidden coffee drive thru also some of the most talented baristas around they only starbucks location i can say make me something amazing and they do thank you for helping me make it through so many hr shifts,positive,positive,0.9217906792546706,True,0.0450355810949191,0.0331737396504103,0.9217906792546706,False,
this starbucks is great the people here are very friendly and the location is a nice place to just sit back and watch the traffic my friends and i love coming here for our bike meet ups and catch up while watching nice cars drive by,positive,positive,0.8757864079294281,True,0.0126838363354024,0.1115297557351695,0.8757864079294281,False,
this store has a great staff and a good location near i it is in the same shopping area as home depot the staff works hard for quality in their product and it shows,positive,positive,0.8407217961791955,True,0.0627835676664531,0.0964946361543514,0.8407217961791955,False,
three years ago this place operated like clock work not sure what happened but it seems that they are always out of drink ingredients and staff take forever to assist you even if there is no one in line ahead of you,negative,negative,0.7730392768335428,True,0.7730392768335428,0.0787401224322942,0.1482206007341631,False,
i love walking into this place everyone is so friendly here they always make me feel right at home there is a really tall guy named jameson who knows me by name and always has great coffee recommendations and something funny to say ask for him everyone else is pretty great too the speed of service in general here has picked up on the last few months which is a plus,positive,positive,0.9742280569488462,True,0.0075395107797814,0.0182324322713722,0.9742280569488462,False,
great service always and long lines great for them another location on is badly needed,positive,positive,0.930639016757318,True,0.027715762667567,0.041645220575115,0.930639016757318,False,
this starbucks never gets drinks made to order the drinks are always super watered down and they never taste good feels like a half assed starbucks including employee effort overall food and customer service you definitely don t get what you pay for go to a different starbucks,negative,negative,0.6347225258743747,True,0.6347225258743747,0.1309962287378742,0.2342812453877511,False,
if you re in a rush don t go here yeah it s right by the greyhound station it wasn t a busy afternoon and my orders of white chocolate which they made a mistake on took minutes to be exact took forever the two barista was actually having attitude towards each other where the girl was just throwing dropping things around i was watching and so tempted to take a video of that occurrence never again will go here,negative,negative,0.8143069560390622,True,0.8143069560390622,0.1377933676279758,0.0478996763329618,False,
i love starbucks i can drink something from starbucks every day this is the first starbucks i ve ever seen with two bathrooms usually the men and women share inside is clean nice and neat the service is great they really go above and beyond for the customer at this location,positive,positive,0.8797757823562529,True,0.0450464236176712,0.0751777940260759,0.8797757823562529,False,
minus star for not giving me a paper protector for my cup seriously you hand me a cup in the drive thru over my head with no thingy not sure if it s an idaho thing to save the environment but really drive thru wasn t bad staff was friendly drink was as expected and it is around the corner from the gym i go to in the morning i ll be here more often,neutral,positive,0.457391216250579,False,0.2945946105053683,0.2480141732440527,0.457391216250579,True,mixed_candidate
excellent service i love when i don t have to wait more than min it s an enjoyable experience when the staff is working hard and engaging with the customer this starbucks is consistent and i go out of me way to get to this location,positive,positive,0.772396185137307,True,0.1583914662647551,0.0692123485979377,0.772396185137307,False,
cute cozy starbucks i m only giving it three stars because of the music no one comes to a cafe to listen to every song taylor swift ever wrote people come to cafes to write read study think or talk the lyrics to you belong with me breathe red i knew you were trouble bad blood etc are not conducive to these activities some cafes play song selections that are i wish this location was one of them,neutral,positive,0.4698691982973962,False,0.3953442514628998,0.1347865502397039,0.4698691982973962,False,neutral_candidate
there s nothing wrong with the staff it s all about the set up the location is great but the parking lot and drive through are horrible it makes me never want to come here because of it i can t imaginewhat morning rush is like again the staff is quick and friendly but this place needs star based on the set up alone,negative,positive,0.6331111805581285,False,0.1346637860660599,0.2322250333758114,0.6331111805581285,False,
loved this starbucks not only did i have one of the best caramel macchiato there but the trumpet chandelier was beautiful definitely selfie worthy,positive,positive,0.8556753487127512,True,0.0739453042958088,0.0703793469914398,0.8556753487127512,False,
always busy always fresh first time i ve noticed a board with pics of the variations on drinks great idea it sold me on the danica a blend of coffee caramel recommended for bold flavor try it out,positive,positive,0.6053734474483614,True,0.2440215287109768,0.1506050238406616,0.6053734474483614,False,
sarah at this starbucks was the nicest barista i ve ever come across keep it up sarah,positive,positive,0.6905430819375098,True,0.2508338869016953,0.0586230311607948,0.6905430819375098,False,
ordered a frap with coconut milk no whip they put whip when they re did it they took it around the corner and took the whip off i trashed it unacceptable if you have a dairy allergy i will go to another location for now on,negative,negative,0.6686416173291105,True,0.6686416173291105,0.169282362229738,0.1620760204411514,False,
if you are looking for the perfect combination of coffee drinks and people watching then this is the place for you with the perfect location in new hope there is never a dull moment with the hustle and bustle of this wonderfully populated town the location is perfect for people watching but the parking can be tricky on busy days such as the weekends all meters are taken and it may take a few trips around to find a spot the starbuck s is a hidden gem among all the other glammed and obvious shops throughout new hope the simplicity of the brick is important with the pleasant porch that has chairs and tables sets the mood even before a customer sets foot in the shop the interior of this starbucks is very neat and tidy with a relaxing feel if staying a long time do not fear the bathrooms are very clean but only have one bathroom for each sex which can become inconvenient if a line forms as it is such a prime location many customers are only to be expected at certain times such as weekends there are lines that are not the most convenient when waiting for your delicious beverage the beverages and snacks to go with are very good do not be afraid if you have a special request the workers are very friendly and appreciate good clientele as much as you appreciate good workers walking in the large doors you will be engulfed in the delicious smell of different coffees after getting your drink and scone you can choose to go to the inside seating where there are both seats with tables as well as comfy arm chairs to sit back and relax while sipping your drink on a nice day i recommend sitting outside and enjoying the town from one of the tables on the outside porch this starbucks is best for the atmosphere the town itself brings i assume everyone knows the basics of starbucks from the different options of drinks to tall grande and venti size since starbucks is a chain coffee store i would say the one in new hope is best for its surroundings and the feel of the place,positive,positive,0.9435158568851776,True,0.0069058655646934,0.0495782775501291,0.9435158568851776,False,
it was decent that s about all they seemed to not know how to make an oatmeal or open a new carton of coconut milk my dying son found nothing on the menu appetizing and soon after leaving had to throw up was it the service that made him nauseous the food the terminal disease that s eating away at his organs no one can be sure one thing i can be sure of though is that i ll be visiting this starbucks again because the other option is mcdonald s coffee and that s doodoo pure doo doo,neutral,positive,0.4780626824226803,False,0.3979694353104781,0.1239678822668416,0.4780626824226803,True,mixed_candidate
not bad service just weird it s a pleasant place to relax and get some work done the staff is just very self involved i don t want to hear about your weekend construction and trips to the library just a coffee,neutral,negative,0.4428901534885068,False,0.4428901534885068,0.2964856025174277,0.2606242439940655,False,neutral_candidate
this is the cafe that i usually go employees are super nice and remember most of their regular s name they also have strong customer connection i always enjoy talking with every single employee who works here it never feels like they re talking to you because they have to you actually feel close to them also for mobile orders there haven t been a single time that i ve ordered and they didn t have it ready when i got there the cafe is always clean and washrooms always have the needed supplies i absolutely love this caf,positive,positive,0.7630111026520806,True,0.2016968483862603,0.0352920489616589,0.7630111026520806,False,
standard starbucks clean free wifi friendly staff,neutral,positive,0.8683268450437028,False,0.0113142312025347,0.1203589237537623,0.8683268450437028,False,neutral_candidate
staff needs to work on the way the speak to the customers and how they treat them pretty rude then to top it off the drinks they make aren t up to normal starbucks standards i ve given this starbucks multiple chances i m done they need some serious training,negative,negative,0.9056568011666788,True,0.9056568011666788,0.0730654498562952,0.0212777489770257,False,
what a great staff i always get greeted and most of the time they have my drink ready before i get to the counter,positive,positive,0.9453258584388616,True,0.0298104267037708,0.0248637148573675,0.9453258584388616,False,
not a good starbucks staff doesn t know their own coffee and refused to do pour overs for anything but the three they already have brewed maybe they ll get better,negative,negative,0.6433025017275407,True,0.6433025017275407,0.15147253326218,0.2052249650102793,False,
always clean good coffee great service a d easy to pay on the app starbucks really gets it bathrooms are usually clean and nice good parking and friendly service,positive,positive,0.950284418515903,True,0.0026293359117926,0.0470862455723044,0.950284418515903,False,
this was the worst starbucks service i ve ever had i waited for five minutes in line for someone to even acknowledge me and take my order the barista on the cash register was unable to pay attention to my order and thus put it in wrong he argued with me over the contents of the drink which i ended up being right about after confirming with a second barista then i requested to use my birthday reward but again he wasn t listening and proceeded to tell me i didn t have enough money on my card after i repeated myself more times he understood then my drink was made wrong because he didn t put it in correct in the cash register my drink was remade by the second barista and even then the drink was incorrect and tasted horrible will never return,negative,negative,0.9770506452118684,True,0.9770506452118684,0.0174881094089564,0.0054612453791752,False,
never disappointed the baristas know customer service and are always happy to make your day better with the excellent brews,positive,positive,0.8563010216767888,True,0.1276704857815218,0.0160284925416892,0.8563010216767888,False,
seriously worst starbucks experience so far ordered a pour over the male cashier didn t have proper change other employees just standing there i asked if someone else could start the pour over while he saw to the change i was given just a regular coffee being told it was a blonde this is ten minutes in then i have to wait for and minutes in no change yet old coffee that turned grey when adding the cream my son comes in to look for me because it has been so long i tell them the coffee is old i get told it s not bologna smelled old looked old none of them looked like they were going to do anything but let me leave with old coffee i asked for the originals nail order of a pour over but from how slow it had already been and how long it had already taken i asked for my money back girls leaning against the register waiting for change for ten minutes manager aloof and childishly laughing about it with employees not good starbucks no wonder at all why this is rated a two,negative,negative,0.9915462755302934,True,0.9915462755302934,0.006665113571554,0.0017886108981525,False,
we always get friendly and professional service here plus properly made drinks we buy a hot chocolate for my wife s manicurist each month and sometimes an espresso for myself thanks for being on point life is good with espresso,positive,positive,0.8345948838240413,True,0.107547626261785,0.0578574899141734,0.8345948838240413,False,
terrible location terrible drive thru and terrible phone service wouldn t recommend to anyone,negative,negative,0.9186527730913264,True,0.9186527730913264,0.035091558516863,0.0462556683918103,False,
as a gold card holder i love starbucks coffee i live near this location so i ve waited to write this review to make sure that nearly every experience i ve had sucked well it has this is the worst starbucks i have ever been to their service is absolutely terrible unable to handle one customer let alone a line with oh my gosh people in it they only ever have pike place brewing and the one time i opted to wait for a pour over it took what felt like forever and my car was ticketed today they ran out of pike place and instead of giving me an immediate refund so i could be on my way the girl behind the counter was flirting with her co workers and diddly farting around behind the counter i had to ask for her attention for my lousy refund anyone bueller i can safely say that after countless bad experiences i will not be returning to this starbucks if you re reading this you know that starbucks is on top of their game normally this is not what you would expect even if you re just walking by on south street be prepared to wait and for them to be out of what you want they were out of caramel macchiato s and coffee today how does that even happen shame on you starbucks this location sucks,negative,negative,0.9382420511381524,True,0.9382420511381524,0.0344117093965836,0.0273462394652637,False,
there are two starbucks within spitting distance of each other in this area one is located next to a pizza place and has a drive thru the other is located inside giant eagle i believe this one is the one with the drive thru quite a line at pm but it moved pretty fast very friendly at the drive thru and my order was correct also free with my star points pretty easy in and out if you use springmill rd,positive,positive,0.8637925186752842,True,0.0170945599546459,0.1191129213700697,0.8637925186752842,False,
super friendly service with a smile i cannot remember the gentlemen s name who took my order but he was super nice and made my day,positive,positive,0.9663087800605564,True,0.0080071680873164,0.0256840518521269,0.9663087800605564,False,
you know what to you get at starbucks let me tell you what makes this one special i really like this starbucks of all of the stores in the area this one has the best seating parking and staff the store has leather chairs with side tables a bunch of two and four top tables with both standard chairs and barstools there is a booth that runs along the wall opposite the counter it makes working or meeting there an absolute pleasure it s the biggest store i have seen in the indy metro area the parking lot is big although it s harder to get into with the us reconfiguration,positive,positive,0.9113814155249422,True,0.0243995649094737,0.064219019565584,0.9113814155249422,False,
really nice cashier service was fast and location was in a nice spot i would come back to this spot i would recommend this spot,positive,positive,0.9033530540918168,True,0.0259221738199087,0.0707247720882744,0.9033530540918168,False,
it s always busy which doesn t bother me however service over the years as gone down yesterday i went in to pickup a mobile order and i saw the man put non fat milk in my drink that was supposed to have almond milk i informed the barista who looked annoyed and said i was lying her co worker who put the milk in told her i was right and he did put the wrong milk in the manager i assume was sitting on the bar side and went back over to help them and re make my drink i am just frustrated by the lack of an i m sorry we will remake it no problem if i am paying for a coffee it should be made correctly this location is close to my night class and work or i d honestly go elsewhere,negative,negative,0.9137534306167588,True,0.9137534306167588,0.0717147083238881,0.0145318610593531,False,
today i got my usual drink it s the venti caffe vanilla frappuccino man oh man i have never had my coffee taste so good i like my drinks sweet but i also like to taste of coffee and i could taste both this time service was wasn t really as friendly as other experiences but it was definitely efficient i didn t have to wait very long i ve been to this location a couple of times before and never had any complaints i don t really live in south reno so its not a starbucks that i would frequent but if i m in the area i will return,positive,positive,0.5833497290264829,True,0.2353627829866544,0.1812874879868626,0.5833497290264829,False,
friendly staff and very efficient it s always nice to be greeted by a genuine smile and warm welcome and i truly felt that when i walked through the door very clean and very well maintained store the baristas were quick on the feet to get the orders out which is always an accomplishment,positive,positive,0.9827909474536338,True,0.003917197807301,0.0132918547390651,0.9827909474536338,False,
literally paid for a venti just to get more bubbles than the actual drink i order at am and didn t get my order until and once i finally remind them i get this i was already late otherwise i would ve said something but literally the worst location they take forever,negative,negative,0.9692054056300504,True,0.9692054056300504,0.0192929337022906,0.0115016606676591,False,
absolutely consistently the slloowweesstt starbucks i patronize i don t understand why service is so slow here i also don t understand why i continue to patronize this location other than convenience after being stuck in drive thru for an unacceptable amount of time this morning i will rethink this,negative,negative,0.8182260106559094,True,0.8182260106559094,0.1294084691848739,0.0523655201592166,False,
this starbucks brings me back to the old school days me and hubby used to come to this location all the time our all time favorite is the white chocolate mocha we used to sip on that and chat upstairs at their lounge section very often this is probably my favorite starbucks since it brung me so much memories since is my favorite why stars i ve been checking in quite a bit lately their drinks are either hit or miss for example i ve been getting the matcha green tea latte sometimes the drink is just right but other times the barista probably didn t shake it enough resulting in chunks of powder at the bottom of the cup sometimes the whipped cream looks so nice while others cheap stingy looking,neutral,positive,0.5854904264471762,False,0.1358715749599647,0.278637998592859,0.5854904264471762,False,neutral_candidate
i m going to qualify this review by saying we are not huge starbucks people we are definitely casual customers who might stop in once in a while for a drink generally i find the coffee to be a bit on the overpriced side but when you re out and about and need a caffeine fix starbucks will usually be a good bet this one is located near home for us so sometimes my husband and i slip over here for a drink in the evenings before they close we ve also used the drive thru for quick pick ups here and there and can i just say a starbucks that has a drive thru is a wonderful thing indeed i wish all of them or at least more of them had them as a mother with several small children drive thru s are always appreciated this location is easy to find easy to score parking the staff is pleasant and friendly the selection is good the store is clean and the seating options are plentiful and comfortable this is a fun place to hang out in chat with someone and just enjoy a few moments i can t speak to bringing in laptops and working the day away as i m not the sort to do that but i m going to guess it s a good place to get that done too if you re in the north valleys and need a starbucks fix this is the place to go,positive,positive,0.8704009519048194,True,0.0126743816249088,0.1169246664702718,0.8704009519048194,False,
the atmosphere is nice but the staff was not helpful and did not take my name they appeared new or understaffed as they did not know what i asked for not what i expect out of starbucks,neutral,positive,0.6672373970200444,False,0.1602307890089261,0.1725318139710295,0.6672373970200444,False,neutral_candidate
the most charming i e least corporate of the area starbucks thanks to a repurposed interesting building and a trendy neighborhood location it needs more seating and easier parking but it s still the most pleasant starbucks in new orleans,positive,positive,0.772596919436814,True,0.0813572240066566,0.1460458565565293,0.772596919436814,False,
this starbucks is right where i work so i stop by frequently service is consistently friendly and nice obviously it depends on the hour how busy it is thus how wiped off tables could be how prepared ya gotta be upon being the next customer helped etc nothing to complain about have always been served well,positive,positive,0.8321557157530153,True,0.044511392363018,0.1233328918839666,0.8321557157530153,False,
stand alone starbucks located outside the travel plaza much more convenient than going inside the plaza if coffee is the only reason for your stop,positive,neutral,0.3449255261049813,False,0.332797016199113,0.3449255261049813,0.3222774576959057,False,
this is my preferred starbucks to go to as the staff is always super friendly and polite they have never made me feel like i needed to feel honoured to have them acknowledge me which is a common trend i find at most of the chain locations i do not drink coffee i am not a starbucks addict and i just am not a frequent customer by any means with my lack of coffee drinking but i have recently discovered a drink i love a vanilla frappucino with raspberry syrup and whipped i order it when my starbucks junkie boyfriend drags me along to satisfy his withdrawals i know very little of the lingo and i order small medium or large and the staff do not try to correct me or lecture me on the language of the coffee addict world and i like that most other locations have refused to really help me when they find out i am not one of them so a big thank you to the wonderful staff that has never shamed me as an outcast,positive,positive,0.8857404544179104,True,0.0231198712135634,0.091139674368526,0.8857404544179104,False,
now i know why starbucks does not mix the frappuccinos all the way it s so the drinks can look pretty waiting for customers to pick up their orders my favorites are the matcha green tea and chai fraps,positive,negative,0.4650571743026443,False,0.4650571743026443,0.2538435389367532,0.2810992867606023,False,
starbucks is supposed to be starbucks i m not sure why they can t seem to follow the recipe that they were trained to follow i don t order anything extra or special and about of the time it seems that they ve added too many pumps to the drink i should just stick with my neighborhood starbucks,neutral,negative,0.6372813480846998,False,0.6372813480846998,0.176207986925036,0.186510664990264,False,neutral_candidate
a decent spot to grab a cup of coffee or some food before going through the day this starbucks is part of the university of the sciences and will host a plethora of students it will get crowded and loud during the rush but slow down as people go to class staff are usually friendly depending on the day and service is quick for students this starbucks is similar to regular ones with the perks of being full of your classmates you can use your declining balance or devils dollars here a great spot to get quick tasty breakfast literally the best option for food in general on this campus that doesn t cost you real money for non students this location is nothing compared to a non university affiliated starbucks but you can always get the same options you can at other locations they will take cash and card and treat you no different there are usually many students here who will either be studying or eating so seating can be tricky deffinitely a go to when you visit the school phone wi fi does not work here for some reason there just doesn t seem to be service and nothing ever connects laptops do work here however this is a pretty nice locstion and typical location for a university better food here than most places and a nice atmosphere,neutral,neutral,0.6641934717755061,True,0.0211540986053674,0.6641934717755061,0.3146524296191264,True,mixed_candidate
i used to love coming to this starbucks but over the last year it has become downright awful there are out of something they can make because they probably don t feel like making it no one is friendly the staff is incredibly slow when this is an extremely busy store i much rather drive out of my way than come here i get reminded when i go against my better judgement and come in because it s closer,negative,positive,0.5239606075295336,False,0.3793618463164042,0.0966775461540622,0.5239606075295336,False,
this starbucks consistently closes minutes before closing time we drove minutes out of our way to get to this one before they closed and we got there minutes before closing we show up to the lights turned off employees standing inside and they wouldn t answer us in the drive thru i ve worked at starbucks before and know that this is a big no no and is basically stealing from the company next time i ll order on mobile so they can t avoid it so frustrating,negative,negative,0.922660686870182,True,0.922660686870182,0.0430296944470892,0.0343096186827286,False,
slow always out of stuff poor customer service not clean not typical starbucks workers i ve never seen a starbucks who always gets the drink wrong its always too much of this or not enough of that the location just sucks taylor is delightful and a pleasure to order from very well spoken and pays attention to detail,negative,negative,0.579310544238914,True,0.579310544238914,0.2453726379628333,0.1753168177982526,False,
if this were your first experience of the starbucks franchise you would walk away neither overly impressed nor depressed for those of us who ve easily been in dozens of them the feeling is about the same in our particular case this week it was a necessary evil we were trying to locate yet another tourist attraction this sounds like complaining but trust me we were having a fabulous time and the iphone and its handy gps were nearly dead so we ducked into starbucks for a drink and a good long battery charge i d never had a starbucks smoothie before and i ll never have one again it was just not like a real smoothie no fruit chunks no bold fruit flavors nothin interesting and a strong preservative taste to seal the deal but chances are i d have said the same thing if i d gone to any other starbucks nationwide so don t take that the wrong way the girls behind the counter were loud and goofy but at least they were having fun at work plenty of parking out front,neutral,negative,0.4940597544828883,False,0.4940597544828883,0.117855804212751,0.3880844413043605,True,mixed_candidate
i am a lover of starbucks and going on here is always comfortable it is big enough to sit down and have a nice chat over coffee and efficient enough to quickly run in and grab the drink of your choice staff is very friendly and when you are a regular they often remember your name and order every now and again you will find a bad apple but also will find those that go above and beyond to make sure you are a happy customer if you love starbucks this is a great location,positive,positive,0.9727418274346008,True,0.003836550765703,0.0234216217996961,0.9727418274346008,False,
i came in to this starbucks and their mobile ordering had gone down so there were a handful of angry patrons the staff here handled the rude crew with grace and patience and kicked into high gear to get everyone taken care of not every patron was grateful for their hard work but i hope the staff knows that it didn t go unnoticed it s almost like people get crabby without their coffee,positive,positive,0.4555024904345465,True,0.3348144702588374,0.2096830393066161,0.4555024904345465,False,
great location and friendly baristas perfect reason to stop in for coffee and read i m always happy with my cup of joe here the pastries are usually limited not sure if it s because people have a major sweet tooth in the area or they are under stocked seating is a bit sparse but they have a few tables outside for a sunny day,positive,positive,0.9387806306173124,True,0.0055095480108795,0.055709821371808,0.9387806306173124,False,
usually this starbucks is very good but my past experience changed my whole mindset i ordered a grande hot chocolate at kids temperature when i got to the window the lady gave me a kids sized hot chocolate i told her i ordered a grande but at kids temperature not the kids size and she was so rude she said she could remake it but i paid for a kids that s not my fault because i know that i asked for a grande she gave me the rudest attitude and remade it she made me feel like i was being so difficult but she is the one who screwed up my order not me,negative,negative,0.7927602651911402,True,0.7927602651911402,0.057248168852756,0.1499915659561039,False,
if i could give this place zero stars i would it s the slowest and worst starbucks i have ever been to they re terribly inefficient unorganized and walk around like lost children back there the girl taking orders kept losing her badge for the register and she s making food at the same time there was only one person making drinks they were talking to each other and completely oblivious of how long their line is we stood in line for almost an hour they ran out of food for being an airport starbucks it s horrible don t waste your time here,negative,negative,0.9808347494992138,True,0.9808347494992138,0.0149984974828244,0.0041667530179618,False,
