review_id,stars,date,text
iscilI0xP1PG0tFg6121Qw,1.0,2016-03-27 04:35:52,The place looks nice for my first time there. But I had my coffee made by a very rude barista. I am discouraged from coming back to this well invested branch but poor choice of staff.
GrB1kHTrdf1x_BU4X-P5Kg,5.0,2012-11-30 18:13:36,"I don't usually have coffee at Starbucks but when i do, I make sure it's Reserve beans on a Clover machine. Stay thirsty, my friend!  (apparently this is the only Starbucks in the state with a Clover machine. Google it and try it, you will be addicted. Columbia beans are great and a good value)"
_UCBEoDeHhCD9F5GyKFg1A,5.0,2016-09-30 18:37:21,"Best Starbucks in the city!!!  They are prompt, courteous and friendly.  Because Ive been going there for years, they know my order.  All the employees are great.  FRAN IS THE BEST!!!  She is a gem!!  Kelly, Adrian Aya'naziah and Seth are wonderful!!  Always upbeat and glad to see you!  This Starbucks is like the CHEERS of Philly..............where everybody knows your name and drink!!   Cheers!!"
0QPrPEh7Ue79KMvF08PD4g,4.0,2017-10-23 19:50:36,"this place is one of the newer Starbucks in the area so facility wise, it is big and clean. I love how they have the cold brew and nitro cold brew ready to go every day; other places I've been to runs out by the afternoon. the staff is ok; haven't had too much interaction with them but they seem nice enough.  I like the big circular table in which is standing height (for an average human being height). is it great to get some work done while you are standing; put's a lot less stress on the back.  the bathroom is pretty clean at all times; kinda surprised for a new facility like this they do not have an automatic flush. parking is great; they have a huge lot where you can park.  I think one of the biggest pluses to this location is that it is going to be part of a strip mall. they'll have new things coming in so if you need to take a break and walk around, you're going to have that option. there is also a CVS down 0.1 miles down so you can walk and get some snacks and such if you like.   overall, good spot, good facility"
Waj-eQMGNdmSdPGzNQCuFw,1.0,2017-04-16 19:02:19,"The customer service needs to be revivewed.  The cashier seemed very impatient or he just didnt want to be there.  Then when my friend mentioned about here Americana was not up to the top of the cup, I tried to laugh it off, but the three girls were laughing and rolling their eyes.   I felt very disresepcted and it WAS not like the other Starbucks I enjoy.  Never will return."
_voqPVfzYTHETSOpFCVbhw,5.0,2015-11-03 02:52:55,WTF are you you looking to me for?  It's just a Starbucks FCS. WRONG!  This is NOT just ANY Starbucks. You've got the best staff in the chain right here.  You'll sometimes hear the service is slow.  That's  because every Sum 'B  in Pinellas County starts lining up at the window at 4:50 AM for coffee.  There's near accidents and angry exchanges every morning as caffeine addicts jostle in and out of Fourth Street cueing up for their first fix of the day.  Nearby there exists a half dozen other very good places to get a cup of coffee and even better donuts.  But those other places don't make you feel as good about being up that early and starting your day.  When these folks meet you at the window it's with a smile like my Daddy used to get on pay day when he brought Momma home his check. They're still giving the best service.
HxalB6nKnT6PEzRJ-kh9qQ,2.0,2017-07-25 00:59:50,"Starbucks is my pick up of the day and by far has the best dark roast when compared to most coffee shops. However, beware of going to this location around 5 pm. I placed an order at 532 for cold brew black venti, paid and revived my order at 550."
idzsxwcLkgTt6pHx9bRF-g,1.0,2018-10-11 15:45:52,"I've come into this location a couple of times and the service had been fine.  This morning was a bit unexpected.   I'm a Gold Card carrying member and spent $10 on two drinks this morning.  While I finished my first one listening to music, I approached the counter to get another.  The nice kid attempted to get it as a refill, but when he asked the manager how to ring it up, I overheard her say ""Absolutely not"".  No biggie, I didn't mind paying full price (although $5 for cold foam seems a bit excessive) What disturbed me was after I received my drink, I asked for additional cold foam as it was lacking a bit.  When I asked the girl at the bar, she snootily said ""you could have asked for additional foam when you ordered it"".    What happened to them making it right if it's none done right the first time?   I'm sadly disappointed in this location and will likely find another location to frequent.   Poor customer service ladies.... just poor form!!"
ex_jLjedy55C609yacgl5A,1.0,2015-02-26 21:04:48,"Some of the employees are nice. Some are in too much of a hurry to get back to whatever else they're doing. Drinks have been messed up.. have had drinks shoved out the drive-thru window with a quick ""have a good day,"" and the door closed on my face before I could even ASK for a straw.  All-in-all, not impressed.   I've come back to lower my rating. This location is awful. All of my drinks taste terrible, like they let the espresso go bad before it makes it into my drink (burnt flavor). The staff is REALLY lackluster. I've spoken with Mike Rose (district? manager) twice and no results have come from the discussions he and I have had. ""Oh, yeah! I'll talk to my crew and make sure they make sure to give you a straw. I'll talk to them about not speaking to the customers in a rude tone of voice."" Well, the lady with the blonde hair and glasses still snips as customers.   I've decided to go out of my way and walk into the Warminster Starbucks. Fabulous workers and the drinks are always on point."
M6KLWr78k7InNu135fGKdA,2.0,2017-07-18 14:18:35,"I've given this Starbucks at least 10 different attempts and the majority of my visits have been horrendous. The few good baristas cannot make up for the too many poor ones with bad attitudes and bad work ethic.   The only positive to this location is their drive thru. Be warned! They cater to the drive thru more so than their visiting customers. If you're in a rush, your best bet is their drive thru or else you'll be waiting twice as long inside the store"
ApOLHklMEYAe6rWUWqIfNA,4.0,2018-08-25 15:22:20,This location has greatly improved over the past few months. They always make my order right and the line moves much faster. I appreciate management taking action and improving the service.
4ehqaHs3of2-jhG1kVeU-Q,3.0,2019-06-08 19:19:01,Slow AF but the barista made my very berry hibiscus really well. I've had them made before where my drink was a shade of pink. The one made by the guy at this location had a nice strong flavor.
8__py-IU1m1-Qt-mMPBFsA,3.0,2009-01-31 02:51:02,"I've always had a bad experience at this location. Last time there was some weird leak in my Frap cup and by the time I got to Sephora I noticed the trail of coffee behind me. The staff is always rude, and very busy too.   It's also not a location that you can sit and chill at. It's a revolving door and reading isn't possible, too many distractions."
902b7qONg2VUsf3avzbRaw,1.0,2017-03-26 18:59:56,"Poor service, terrible line control. 4 people behind the counter yet only one making drinks, with lines out the door. Last Carmel macchiato outta this one"
Ozqpz3E-iWrVAMqKHMg2pg,4.0,2011-04-18 17:17:58,"This Starbucks sits deep inside the Marriott. So what you get is a plush Starbuck's experience. There is a separate room for the plush chairs.  This is one of the best smelling Starbuck's. The same fragrance smell that fills the Marriott fills the air in this Starbuck's. The result is that you feel like your breathing in potpori.   The prices are steeper than your usual Starbucks outside of downtown New Orleans. However, the atmosphere is so relaxing that I felt like getting in my daily coffee here was worth the steeper price."
79dtiJi8-3IkxgY132EfnA,5.0,2014-03-25 20:11:54,Nice location. Friendly and knowledgeable staff. I ordered a Venti Mocha Frapp with two shots!
tbLfBSZhu7joqztrAQcR2g,4.0,2014-02-23 04:26:06,I like this Starbucks because it stays open until 10:30 pm on weekend nights.  It's probably one of the few places in DelCo to get a late night cup of Joe and have it not be a diner or an all night Dunkin Donuts.  Staff is nice and pleasant.
M8SeD-3FwJesOI_vdiVvPg,5.0,2018-01-18 15:00:52,"I love new locations and I am extremely satisfied with this location.  Love the decor, service and all the amenities (drive thru, outdoor seating, can walk to whole foods which is a minute away).  One of the baristas welcomed me by name on my 3rd regular visit; it shows the baristas emotional intelligence."
HMUYntZziLfEPRAT0B2anQ,1.0,2015-11-25 14:52:24,"I grew up down the street from this Starbucks and come into town to visit my parents often. Usually people are friendly at this location but the past 5 days we've been going in the people give us attitude and are nice to the regulars and sometimes get them their drinks before us, then don't call our orders when they're ready. I hope their lives get happier!"
GP22Va1fiCDB30NT-xbDtw,1.0,2016-07-30 23:29:53,"Most  ridiculously long drive-thru wait. Not even sure how it was possible for it to be that long. There was no escaping the line after 15 minutes lapsed, and they didn't care at the window."
x_26peog4nxVIGvLSK5wmg,3.0,2014-10-08 20:13:18,"Normal starbucks just located in roswell, new mexico.  Maybe area 51?  Not too far from Slu's campus it is under the UFO looking thing.  I keep my eyes peeled for Will Smith and Tommy Lee Jones to stop a bug from taking off with the galaxy.  They have a drive thru.  I would have expected some kind of delivery system, but maybe it costs too much to fly that saucer?  Some people need their fix at starbucks every day.  I don't know if I'd trust little green men with my brain chemistry or risk prolonged contact with the unknown.  Proceed... with... caution!"
SRagpGxjVz6rL_xa9gTYog,5.0,2015-09-21 00:55:36,Manager and staff are awesome. Same good stuff as every Starbucks. Best staff I've seen
auLynLl0WmaJDvs2exKUsA,5.0,2019-09-17 16:51:36,"The staff at this Starbucks is exceptional. I have had nothing but positive interactions with these hardworking folks.  Of course, it's Starbucks- my grande iced coffee is always the same, but I visit this location because I get my beverage quickly and I'm greeted with a friendly hello and smile each time I'm there.  I know this location is a tough one to work at, as I've seen the employees have to deal with some issues here and there. I give them a lot of credit and I want to thank them for their hard work!"
QNkmSd1WJYG2l9NTXgvezQ,5.0,2012-11-28 14:37:21,"MY home Starbucks. The baristas know my name. And I can sit at the bar and not feel like a scourge. They accomodate my requests whenever I ask with nary an attitude to be tossed. I love them. As far as a corporate entity goes, this one has the feel of a neighborhood joint, and that's the story of how Starbucks finally won me over."
MhRmkoUfTk7JaErYa1eoEA,5.0,2013-12-28 03:19:19,"This is my home-base Starbucks and it's because it's friggin awesome. They have a large sitting area with its own 'private' community room near the back so if you use Starbucks as a glorified study lounge (like me), you'll always find a place to sit. Also, there are a ton of power plugs so it's great to plug a computer in and work.  They also have the Starbucks Clover machine there which lets you get really great coffee instead of typical drip coffee. I personally am a bigger tea person so I don't try the Clover machine a lot, but I know a lot of people who rave about it.  Most of all, I find the employees at this Starbucks to be super nice. They're all really friendly and they do really care about making sure your drink is just right. And when you're paying a premium price for a drink, service is a big deal.  Between the location, baristas, and just Starbucks in general -- the Sicklerville location gets five stars from me."
1JBAhLSHR4jt5eid7WM1ag,2.0,2021-11-04 16:20:00,"They never cook the bacon on the bacon Gouda sandwich! I always ask for them to cook the bacon separately from the sandwich, because bacon can not cook with the bread on top of it... that should be common sense. They need a new system to cook those sandwiches or stop selling food with uncooked rubbery bacon. So I tell them to cook it separately, they overcooked the sandwich so much I almost broke my tooth, couldn't even bite into the bread it was so hard. I'm so pissed. This happens everytime I try to get a sandwich from any location."
JxxTPZ3tVqmpu_GJp0q70Q,4.0,2014-01-30 15:46:57,"Deck overlooking Lake Afton makes this a 4 star coffee shop, especially when tapping into the wifi, working remotely and enjoying a latte and a cake pop. Great friendly service and plenty of seating make this a staple for lazy days of coffee consumption and paper reading. Not a lot of parking...repeat: not a lot of parking!"
jRgtTbx9T3yzCgErrkkHOw,5.0,2014-05-22 22:50:47,This is one of my favorite Starbucks. They drive thru is always fast. They can handle large orders quickly. Make sure you use your Starbucks card to earn points towards FREE drinks.
Mt7RTJXTMBkrr7_rCXRFNg,1.0,2013-10-17 04:26:14,"This review is not for the quality of the product but for the customer service, or in their case- lack thereof. This Starbucks location continually has crappy customer service, and from the way it looks- it's all coming from one cranky bitch.   I went in one morning to get a breakfast sandwich (Ham & Cheese Artisan sandwich with no egg)...and noticed that another type of sandwich had bacon on it. Mm, bacon...right? So I asked if bacon could be put onto my sandwich. The answer: No. Let me be clear, it wasn't the ""no"" that was the problem, per se. It was the snarky attitude of the woman behind the counter. It wasn't 'no sorry' or 'you'd have to purchase both sandwiches'..it was ""No"" with the implication and attitude that the answer is no because she'd rather go stick her chest out and flirt with that married man over there than dick around with something for me.   I prodded as to WHY it couldn't be done, and got the *sigh* and even an *eyeroll* from the woman behind the counter. How STUPID of me for not knowing that the sandwiches comes pre-packaged, right? *slaps forehead* I totally forgot I worked for Starbucks last week! I pointed out that if egg could be taken OFF of a sandwich, then surely something could be put ON a sandwich. I also pointed out that I had no problem paying for the other sandwich so that the ingredients could be combined into one. Apparently a ham & bacon merger was imposssible for her. When, let's be clear - every other Starbucks is capable of doing what she is telling me she cannot do.   I am the customer. I did not ask you for anything for free. If you have bacon in the building and I ask for bacon on something- then do your frickin' job and give me the damn bacon! If I ask for a Bacon Frappacino I expect you to start blending. I have no clue what this woman's issue was...maybe she needs to get laid because her bitchery was off the charts. So I grabbed my drink and told the manager at the time (who is now retired) that I would not be back.  And I meant it. Until I went back. UGH.   I got in a situation where it was either stop there for something, or starve til morning. Blah Blah blah I go in at 6:20pm and order my sandwich. Miss Stick-Up-Her-Butt was there and couldn't make my food because she'd turned the oven off. Um, WHY? Why did you turn off the oven 40 minutes before you're supposed to close? Simple. She wanted to leave and instead of serving customers she just turns off everything and turns people away. Lame.  .  ."
x2jIvmYnKrgO0dEvcgaFMw,1.0,2016-09-29 20:29:56,Apparently the make all their expresso drink iced unless you specify HOT. So this results in a further delay when u get your drink OR no drink at all if you figure it out when your husband gets home with it and assumed you ordered it that way. Tried to call and discuss this with a manager but their phone constantly rings busy which means they took it off the hook. Real professional!! I'm so over the Sub par coffee and awful customer service. LaColombe is only 20 mins away and so worth it!!
4sxtm5BeaCd6VyuB7mMq7Q,1.0,2018-06-02 23:53:17,"Every time I've gone to this Starbucks, my Frappuccinos have all been liquidy and not icey at all. It's been disappointing and a waste of money. We only have gone there more than once due to convenience in location, but it's not worth it anymore. Maybe Dunkin' will be a better option."
v7B2OFUyOo-3321BGp7oXg,4.0,2014-09-05 21:46:29,Love this store but Some times you have to wait in the road just to get into the start of the drive thru line. Guess thats any star bucks now days. Parking is usually terrible if you plan on going inside also. But customer service is usually pretty great and the drinks are good also. I've even got my order for free one time since he said I waited to long in the line. Will definitely continue to stop by.
yN7w9mzAbnSjNUa1rI0E0w,3.0,2017-11-29 22:27:57,"I know that it's just a starbucks so my expectations are not crazy high or anything, but other reviewers are correct when they say it is slow service here. Although the coffee is fine, the baristas always seem to be in a bad mood to me, and they are ALWAYS out of food items like cake pops and sandwiches. The only reason I keep coming is how convenient the location is to my work.   Today I ordered a Gouda sandwich and it was falling apart in the bag which irritated me, but I have no idea if that was the fault of the barista. However, I also got espresso con panna and the cup was 90% whipped cream so I couldn't even get to my coffee. I had to open the top and scrape half of the whipped cream out. I guess to be fair, was a generous portion for a small upcharge.   Something else I would say about the location is it is especially uncomfortable for hanging out in. All there are are hard wooden tables, no soft couches, no space for more than 4 people. The lighting is really weird; it's hard to describe but basically one side of the place is blindingly bright and the other is dingy."
SzqZUSfCZt5cYM1qD2Jv0Q,3.0,2015-03-01 15:53:13,"This Starbucks was alright compared to many others I've been to. Their wasn't much of a line, and my order was taken quickly. The service was a tad slow but I was in no rush. The specialty drink I got was good; however, I believe it comes with a chocolate drizzle on top and the barista did not put this on top of the whipped cream. I was a little disappointed, but the experience was good overall."
8BP3jZkhmQb4yN8tBITZTQ,5.0,2015-06-08 12:23:42,Best Starbucks around! Staff is very friendly. I've only ever done the drive thru so I can't comment about inside. Even if the line looks really long it moves super fast!
hUlJDBOWlBWlWQ7wx9jW5w,5.0,2013-03-26 14:55:54,"Very impressed.  I met a friend here and when we got up to the counter, I ordered just a blonde roast with soy.  Well, they were out of blonde and instead of me having to make a different choice, they made me a pour over blonde.  Delicious!  Since I had to wait, they even gave me a coupon to get my next drink at any Starbucks on them.  Great customer service!"
Y4FTxX3T1ojCpBELV_UfZQ,5.0,2017-09-18 06:55:07,"Great store with awesome baristas!! Had a hard time figuring out a drink for a co-worker and the lovely lady ( sorry, forgot her name ) took the time to help me and explain the difference drinks they had available that matched my description. Drinks came out very fast 5 min wait? And it was pretty heavy traffic ( around 8am). Will definitely return!!!"
k8JJrDrYHQ9bn9lHDna-6A,5.0,2015-01-09 19:32:51,Really great Bucks! We are there usually every Saturday morning and they are always cheerful and fast! This location has become our favorite in Nashville.
MRTGWGpOLlg_d4tDYdu1eg,3.0,2021-04-06 02:33:56,"Not much to say about it, it's your typical Starbucks however with more mess ups than usual. Go there almost every morning and I'd say about 3 times a week we have problems with order mess ups and just them forgetting our order in general. That's bound to happen anywhere you go but when it comes to be an occurring thing can be pretty frustrating. They usually have a loaded staff too and considering most people have to go to work and other events, would be nice to get some better service."
L8tbt99w5p2pfSCV7udL8g,5.0,2019-01-11 12:55:19,"What a pleasant way to start the day! The staff this morning was beyond pleasant. It is honestly the best way to start your morning when someone sings your name as they place your order, smile and say have a great day, AND they spell your name right on the cup! Thanks ladies!"
IOQDZQbXlprXVYg5VjaPCg,1.0,2018-07-25 15:07:48,"I have a Starbucks gift card in my possession. I went to use the gift card this morning at this location in the drive thru. I ordered a cup of tea and an order of egg bites. When I reached the window I handed the woman my card. She said she couldn't scan it and do I have it on the phone app? No, I don't. I have it in my hand. She said she couldn't use it so I drove away without paying or getting my order because I was so infuriated she wouldn't enter the card manually. When I got to work annoyed and hangry without breakfast I pulled out my phone and entered the card into the app and the full balance was on the card. Clearly this isn't an issue of she couldn't do it. It's an issue of she wouldn't do it. Will never be back to this location. 7/25/18 - 9:45am."
5HkffHGxZOYeOnUHdg1Fpg,2.0,2016-08-02 14:51:59,Ordered online but the workers were super unhelpful and basically ignored me. Supremely rude staff. Looked at me like I was an alien for ordering an extra drink after passing past drive thru.
5Wqb8gWOUyPoc8Ilc5NapQ,2.0,2012-05-16 16:17:18,It's fine if you want a run of the mill starbucks item. If you want an amazing coffee look down the street for Volo.
58_BwtIqFRiyOdpP54XHXA,4.0,2010-01-02 07:27:10,"I feel like there are nine million Starbucks in Philadelphia but this one is my favorite. This is good because its really close to my place.   The staff is really nice and pretty quick with the drink order. The best part is the big table they have in the corner and lots of power outlets! For a full time student like me, its nice to have a place in the hood to get out and study in.   The hours are kind of a drag. They close up by 9 pm most nights so if you're planning on going or staying late, call ahead to find out their schedule."
-CjnoWxcWxwXpbAphLyW9A,3.0,2018-06-07 13:39:43,"This is a clean and comfortable Starbucks location with adequate indoor seating and a decent amount of tree-shaded outdoor space. The staff, while friendly was mildly inattentive. The barista seemed a little more interested in conversing with her male co-worker that going ahead and finishing my half-done beverage. It's not like the delay hurt the flavor of my drink in any way, but it seemed mildly disrespectful of my time."
fWJKNsFvSFghN2NziaJoTQ,5.0,2020-05-14 12:40:29,"Came by this morning on May 14 around 5:30 AM, and the doors are all locked the gal looks at me and tells me drive-through only. I told her I only have a big box truck and can't make it through the drive-through. She took my order which I ordered a coffee and a Danish and she brought it to the front door for me since I could not go through the drive-through. Great customer service at a time where things are hard for everyone"
OU29TalxByw4y97Uu8POdA,4.0,2017-01-09 21:38:52,"When it comes to coffee shops and stands, I'm usually not much of a Starbucks type of person. It's nothing personal. The coffee is decent, but I just prefer to support local coffee shops.  On a recent mall outing, I was in the mood for some iced coffee and my choices were a long line at Cafe du Monde or no line at Starbucks. I guess I'm an easy mark: no line wins over line every time, no matter what. This isn't a full on Starbucks shop, although they offer everything you would find at a regular Starbucks. It's pretty much a coffee stand in the middle of the mall. The man working was really friendly and the iced coffee I got was good and decently priced. I'm sure an iced coffee with 2% milk was the most ""normal"" order he had heard all day.  The cool thing about this stand is there are plenty of sofas and chairs, in case you want to lounge around and enjoy your coffee and take a break from the rest of the mall madness."
76zbjizyIqMNJZ_bAjuXEA,3.0,2017-07-17 15:21:47,"This Starbucks is straight. Drive thru service sucks, but if you're coming in to study or chat with friends the baristas at the register are a lot nicer than the drive thru folks."
LKMfiPBWlPYnvxXX-NhN6g,2.0,2018-09-08 18:21:22,"This is probably the worst service I've ever had at Starbucks.  No hello, thank you, or anything.  Just a blank look at me when I was waiting to order.  The baristas behind the scenes are busy making drinks for those in the store and also the drive through which was a steady stream on a weekday afternoon.  We waited for our drinks and there were other drinks but you could barely hear them say the name, if they even did at all.  My cup was sticky but not a big deal as I got a napkin to wipe it.  I paid $5 for a drink that was half filled with ice.  I'll have to remember that next time I want to cold drink to ask for little ice.  Only stopped in as we were in the complex to run errands!"
5M4DYHlsURVtOp7JWWrlDg,1.0,2017-12-24 17:07:10,"Coming through the drive thru I began to have a very nice conversation with the barista that was working the drive thru we were making jokes and just enjoying the conversation, I jokingly said don't burn my coffee and she immediately became defensive and an awkward silence began. And when my coffee finally arrived....it was burnt"
iZdn1dHNLhrmdxqHVA1zFA,4.0,2018-10-21 23:30:13,One of my favorite Starbucks.  Very roomy inside with lost of space to meet.  The staff is super friendly and the drive through is my choice for fast in and out.  The parking here is tricky and in short supply
3nDSjY9xVbFJRKzwovoWtA,2.0,2009-07-05 14:11:27,"Great location, right next to Rumba.  We came here to have a drink while waiting for Rumba to open.  As I stood in line, noticed a fly inside the cake cabinet next to the counter.  It was going to town, taking turns landing on all the cakes.  I  mentioned this to the cashier, who opened and closed the door to the cabinet several times.  He did not reach in to try to get the fly out, and the fly ended up untouched and unbothered.  The cashier walked away and started mopping the floor.  I picked up my receipt from the printer as the buffoon cashier forgot to give it to me.  However, my drink was good and satisfyingly cold."
XPJzLk0l442vKUv9NRPIAQ,5.0,2011-12-20 08:03:55,friendly staff & clean store. Love the drive thru because it keeps the traffic moving when we want to hand around. They also have a nice outdoor patio area.
PH9bRQ3U8yvZpaD912OzKg,2.0,2010-08-05 15:26:00,"The usual as to coffee. Small selection of pastries, etc. And small sitting area.  Biggest issue I have at this location is the staff, which seems to change all the time.  The current employees do not seem to have much enthusiasm for what they do."
RbcHj4Oy5OtH8hqae4GurQ,5.0,2015-04-28 15:32:57,Excellent baristas! A lot better service than usual. Very knowledgeable of their products and very helpful. Thanks guys!
ds-KiPLq-Damf1O-7JbA-g,5.0,2015-09-23 01:37:28,We are there most every day of the week. The attentive staff sees us walking in and brings our drinks to us.  This shop is also great for being great citizens of the community and support many causes.
W-7MTE0BvhFBO1uYJTxSvQ,5.0,2017-12-24 16:55:36,"This is by far the best Starbucks in the region. The staff is friendly, quick and accurate. The outdoor seating and dog friendly atmosphere makes it fun."
prLas-0VTDAa-FiXvSmu7g,5.0,2021-03-03 17:10:01,Sweet staff! Long lines but it's constantly moving. Food and coffee always yum. Good location by the freeway.
_p6mr7xpzbNk8lzGgpstqw,1.0,2016-08-20 22:15:36,"I know it seems silly to write a review for a Starbucks, but my experience today was pretty terrible. Ordered a coffee frap, asked for half the usual amount of sweetener. Girl at the counter charges me for two pumps of classic. I ask why I am being charged extra for something that is already in the drink. She says the drink doesn't have any sweetener in it. I say yes it does, I know because they are always too sweet for me, which is why I ask for half the amount. She proceeds to argue with me, so I say forget I mentioned it, just get me the coffee frap. While I was waiting for my drink I looked up the ingredient list on the Starbucks website. Guess what? There's sweetener in it! I totally understand customers can be wrong, but in this case I was absolutely right. And even if I wasn't, there is not reason to be disrespectful to anyone. This chick has such a bad attitude it's insane. On top of that, the store is disgusting. Bottles all over the counter, overflowing trash, food on the ground. If you need a reminder of why you should go to your local coffee spot and not a chain, stop here."
T4YmF6FO8VWDaw94ExA0dQ,2.0,2016-03-06 06:33:16,I have been to this location several times and it was always good until today. Arriving around 1:30 I use the restroom and no soap. I wait for my daughter and this place is downright dirty. Tables all uncleaned and stuff all over the floor. So dirty I went outside. There were easily 5 staff members doing mainly drive thru with no in-house lines but no one was cleaning up. I stayed for a very long time visiting and drinking coffee. Not till 3:30 were floors swept by incoming next shift staff member. Bad impression.
OapxkoXMzkR2dHjan2ttog,3.0,2018-08-31 13:02:24,"Cashier issued the wrong receipt. I went back through the line and asked for the correct one. On this 2nd time, she did not say a word. At least an apology! Coffee and everything else ok."
1CFHylupVLOfwSHaNVIEvw,4.0,2012-04-23 19:59:29,"So, I've finally ventured into this South Street during the weekend. Nice staff.  Just wish I could figure out where the trash was and that there was a little more seating. It was a little cramped once it got to be later in the day as I did my work."
jEwb5RecGMiLB1TkGQU7-w,5.0,2017-09-07 16:16:46,"Awesome service Christina is amazing Remembered my drink from last time I was in today, in fact remembered it so much that she reminded me I left something out! Loooovvvveeee great service like that!"
NdChoTHziPpo5Yvjwiqc8w,5.0,2010-11-11 03:43:51,WHOA - stopped by on the way through. This place has a deck that looks over the water. Very cool!
XtmAfsCqBmozBBSoQuEalA,4.0,2015-07-13 13:04:52,"Standard Starbucks. The people are pretty nice. Once, someone in front of me in the Drivethru line bought $5 of my purchase with the idea that you pass it along, which I did. They said it can go for a dozen or so customers in a row sometimes."
kC5ubcOaZEWij2Ab44cuXQ,2.0,2014-09-26 14:49:27,"Love the friendly people working here, and the fact that they always know what I want when they see me pull into the drive-thru.  Unfortunately, knowing what I want, and actually giving me the correct drink for 3 out of 5 days this week makes this lady not a happy camper.  Not the first time this has happened, not even the third time this has happened.  It's a weekly thing.  The manager is understanding when I call and complain, and yes, they always offer to make up for it.  And stupid me, I always go back to this one store, because it's close.  However, am going to try another store that's not quiet as convenient to see if they can actually prepare my drink correct for 5 days in a row.  That's $25.15 for the last 5 days, and I have only been able to enjoy $10 worth of it.  May never go back again, sorry."
O7ZJ437gURm4mtMLdz_ZhA,4.0,2013-03-13 23:31:24,is one of the fast drive trhru starbucks so far
mY0aboXlmBeJsEdHDll8gg,3.0,2013-02-22 03:11:45,"This Starbucks is always busy. Expect to wait for a seat. The store is like any other Starbucks but with a few things that make it stand out a bit from the rest:  1. They hang artwork from local artist. The artwork is nice and it is for sale upon request. I like this.  2. The staff is a bit more friendly than other Starbucks I've been to. I think they might genuinely care about their jobs... Or, maybe they're just nice people.   This is a good rating from me... for Starbucks."
IEUVK99YzX2ETTXk3YTnHQ,4.0,2016-06-06 04:21:03,"For the hustle and bustle of this Starbucks, the workers seem to work really well under pressure. One worker went out of their way to start a conversation with me, ask me about my day and inquire to make sure my drink was satisfactory. I simply wish there was more seating so I could spend more time there. In addition, it's a little distracting with all the Handlebar Indy and Pickled Peddler riders trailing through using the bathroom constantly! Overall, a pretty good experience."
6ib_Vk2s5oAYOH-wjhArXw,5.0,2017-11-29 21:58:16,Very quick service.   I walked inside.   I am having the chicken and artichoke sandwich warmed up.  I am drinking passionfruit lemonade tea.  Very clean.
OWO_Q88KTyMHXlGa3iJQMQ,1.0,2021-11-07 22:36:40,"I have to change my rating unfortunately. There's always an issue at this location lately. We ordered a mobile order the other day, and it took over 20 minutes. This time they're down 1 espresso machine. But of course! If it's not the espresso machine, the oven is broken, they're out of all teas, they're out of espresso all together... The list goes on and on with the mesa location. I miss the staff from last year!!"
EjNt0Zqddd9BNWnvFyAt_w,4.0,2012-08-01 23:50:12,"It's a Starbucks, so as far as Starbucks go, they are top-notch. Witty banter between coworkers entertain us customers as we wait for our beverage. Even so, the wait was short n' sweet.   I enjoyed sipping my drink at the window high-top and people watch. Lucas Oil Stadium is a stones throw away... if there was a wind, a strong wind. But seriously, I can see it from my high-top table.   Last note: I like my chai like I like my men - stong, smooth, and keeps me up. And my friends, they make a strong chai here. :o)"
Wj_y4PHV-t_T45vhZsO-iA,5.0,2018-06-04 14:29:30,Come here almost everyday on the way to work! I love the quick service and fresh coffee/food. The very best part of this trip is they call me by your name everytime you walk in the door!
KqfR4_X7NmXlKbYH70LEXA,4.0,2020-02-11 21:44:43,"Friendly staff and inside seating is comfortable.  The coffee is on par as the others.  Saw a few students there hang out or work on their homework.  Decent size, not too big, not too small."
T-ee_doB8wYTyPUrRkljHg,4.0,2009-10-10 16:25:49,"Hey, it's a Starbucks.  However, I felt compelled to review this particular location mainly because of the staff.  I have never had a poor experience here--never a wrong order, never a long wait, never a Rudie McRudester at the register.  Plus they've got a pretty good selection of pastries and lunch-type items which are my go-to when I'm short on time at work.  Also, I love Starbucks in general for the fact that I can order something ""skinny"", and no one laughs in my face."
1cto7h1894WSvxFP9a4xkg,5.0,2017-04-14 03:14:34,"Went here after dinner tonight with my sister and a friend. We all got some very yummy treats. I had the chocolate chip cookie which was quite delicious. My sister had the lemon cake. She loved it. And my friend had the banana bread. he said it was really good and he gave me a bite, it was pretty awesome.  I had a vanilla latte one of my favorite drinks there. My sister and friend had the Salted Carmel hot chocolates. They loved them.  This place is pretty nicely decorated and quite packed. It's obviously very happening little spot. The wait staff was very friendly and when I wasn't very thrilled with my first drink they made me a new one. The customer service is always quite good at Starbucks. I have been to this place a few times in the past and would definitely go there again."
i7aFApai3zKxNpSXINnsRA,4.0,2010-09-23 17:53:33,"B4 work, this Starbucks does brisk drive-through business on the outside, with some customers stepping into the attractive-though-smallish dining area on the inside. As my friend Bill C. notes, customer service is exceptional for a coffee place. The staff person working the counter was visiting with a regular as I arrived (but quickly took care of me), and was introducing herself by name to a newcomer who followed. Bill C. didn't seem too thrilled with the baked goods, but my apple-raisin muffin was just fine. The standard Pike Place coffee was very good, too.  Perhaps it's not as hip as E'ville Main Street, but out here at the Crossing there's better parking."
