review_id,stars,date,year_month,raw_text,clean_text,raw_text_length,themes
Q2ZfK_MKJbEEL6gZRRA9pg,5,2012-07-25 06:51:40,2012-07,"The corner it sits on makes it difficult to approach in a car, unless you are traveling east bound on Grant. So I usually park across the street and try not to get hit while legally crossing the street. Yeah, the intersection is that busy. But once you make it, you can reward yourself with a six shot venti Americano. You'll need the jolt to make it back across the street.","the corner it sits on makes it difficult to approach in a car, unless you are traveling east bound on grant. so i usually park across the street and try not to get hit while legally crossing the street. yeah, the intersection is that busy. but once you make it, you can reward yourself with a six shot venti americano. you'll need the jolt to make it back across the street.",374,FAILED
g3ZqoMsjG-uKNTnN6TtJrA,1,2021-06-15 01:25:23,2021-06,They close at 6pm on June 14 2021 because there is not enough employees or they choose not to work until 8pm. I wouldn't expect it from Starbucks. I should choose another coffee place.,they close at 6pm on june 14 2021 because there is not enough employees or they choose not to work until 8pm. i wouldn't expect it from starbucks. i should choose another coffee place.,184,FAILED
NuIet7cWx4jE2UO_Gicn7g,1,2016-05-04 01:18:05,2016-05,"Worst Starbucks ever. I waited for almost 10 minutes after ordering on drive thru. Employee did not even apologize for the delay and then completely forgot about offering me napkins, sugar and a straw. I needed to ask her for it.","worst starbucks ever. i waited for almost 10 minutes after ordering on drive thru. employee did not even apologize for the delay and then completely forgot about offering me napkins, sugar and a straw. i needed to ask her for it.",229,FAILED
OKMNKcWCaN6ZxhgGqm_nDA,2,2019-08-05 00:12:52,2019-08,Slow service.  Staff needs to move quickly to serve long line of customers.  Milk station may not have milk varieties.,slow service. staff needs to move quickly to serve long line of customers. milk station may not have milk varieties.,118,FAILED
zo8imGk8fnycxDVvYktnpg,1,2019-05-02 15:28:46,2019-05,This review based on multiple visits. I DON T LEARN! Be prepared for chaos and unacceptably long wait times. At one visit I ordered a sandwich which staff person forgot about! Today there's a super long line and one worker making coffees until another showed up. Why would anyone tolerate this AT STARBUCKS PRICES??? Unless you own its stock. This is my worst Starbucks experience AND MY LAST,this review based on multiple visits. i don t learn! be prepared for chaos and unacceptably long wait times. at one visit i ordered a sandwich which staff person forgot about! today there's a super long line and one worker making coffees until another showed up. why would anyone tolerate this at starbucks prices??? unless you own its stock. this is my worst starbucks experience and my last,392,FAILED
c0Q9xOPkVgsDi3DMgzpatg,1,2017-02-22 03:03:23,2017-02,"So slow. I have been here a few times over the years and every time I remember why I try to avoid the exit 19 Starbucks. They could care less about customer service. If you get in the drive through and there's only a couple of cars, don't be fooled. It will take 20 minutes. Today, I finally got to the window, I paid, and then she disappeared- almost forever. I could see my drink sitting on the counter. I just stared at it for an eternity. Pure torture.","so slow. i have been here a few times over the years and every time i remember why i try to avoid the exit 19 starbucks. they could care less about customer service. if you get in the drive through and there's only a couple of cars, don't be fooled. it will take 20 minutes. today, i finally got to the window, i paid, and then she disappeared- almost forever. i could see my drink sitting on the counter. i just stared at it for an eternity. pure torture.",456,FAILED
WUwp2P2bfypOoWgshn-i2g,1,2021-07-22 19:09:11,2021-07,"Totally got my order wrong, then told me they were out of green tea (making me an iced coffee instead without asking me, and had a horrible attitude in addition to all the above. I will NEVER go back there (not that they would care, I'm sure).","totally got my order wrong, then told me they were out of green tea (making me an iced coffee instead without asking me, and had a horrible attitude in addition to all the above. i will never go back there (not that they would care, i'm sure).",243,FAILED
q-iC1C2-dyKKoYq0JHw5bQ,3,2013-03-12 18:14:02,2013-03,It seems like this Starbucks is short staffed all the time. The staff is still friendly and nice. The store could be more bright cause it seems a little dark.,it seems like this starbucks is short staffed all the time. the staff is still friendly and nice. the store could be more bright cause it seems a little dark.,158,FAILED
2EaCD-R_WevUpIQSrUiW6g,5,2015-08-19 00:57:00,2015-08,"I went to this Starbucks and ordered a Passion tea and lemonade. The barista informed me they were out of sweetner, and I definitely like it sweet!  I was a bit deterred at first, but she offered an alternative to try it with vanilla. I was a little wary, but gave it a shot. She asked me to wait and try it before taking off to make sure that I was happy, and not stuck with an unpleasant drink. That meant a lot to me because it's such a small thing, but she cared. It must be hard dealing with coffee snobs all day, but she still showed outstanding customer service. I appreciate her, and I'll be back because the drink was also perfection. Their skills and service far surpassed my expectations. I thank her and them very much!","i went to this starbucks and ordered a passion tea and lemonade. the barista informed me they were out of sweetner, and i definitely like it sweet! i was a bit deterred at first, but she offered an alternative to try it with vanilla. i was a little wary, but gave it a shot. she asked me to wait and try it before taking off to make sure that i was happy, and not stuck with an unpleasant drink. that meant a lot to me because it's such a small thing, but she cared. it must be hard dealing with coffee snobs all day, but she still showed outstanding customer service. i appreciate her, and i'll be back because the drink was also perfection. their skills and service far surpassed my expectations. i thank her and them very much!",731,FAILED
8rb_lAgIc6N-OSotiN2NRA,5,2017-07-25 01:38:52,2017-07,This Starbucks by far is the best around. They always get my order correct. Sean and Alex are two of the best barista's I have ever seen!!  They always go above and beyond at this Starbucks! Just want to say thanks!!,this starbucks by far is the best around. they always get my order correct. sean and alex are two of the best barista's i have ever seen!! they always go above and beyond at this starbucks! just want to say thanks!!,216,FAILED
_93EhErHADIEaqVWHdbwpw,4,2015-02-09 16:50:21,2015-02,"If parking doesn't shy you away, this location is quite quaint.  It has enough little tables for seating outside and inside to allow for a great business meeting or a coffee with a friend.  Staff is pretty friendly and they  haven't got my order wrong yet so got to give it four stars for that!  Good selection of gift ideas too for that coffee or now available Tea connoisseurs!!","if parking doesn't shy you away, this location is quite quaint. it has enough little tables for seating outside and inside to allow for a great business meeting or a coffee with a friend. staff is pretty friendly and they haven't got my order wrong yet so got to give it four stars for that! good selection of gift ideas too for that coffee or now available tea connoisseurs!!",380,FAILED
QGx782lqAq9O7kcST6fWjQ,3,2014-11-13 14:52:57,2014-11,"In the land of Bada Bing there was a Starbucks that became South Philly's thriving cooperate coffee spot. Still great smiles and fast service but I've got the same bitch. Even with more seats and a polished appearance there is nowhere to sit. The new look has you on top of each other even more. Is this the old Melrose Diner back in the day? I don't want to share space with people I don't know or impose on their territory, since these natives feel they've got to claim 2 tables and 4 chairs just to surf the cyber wave of free internet porn. I am sadly disappointed with the feng shui here. For all that they spend in the glam appearance they could buy a bigger building  or just open an additional store down there other end of South Philly. However, I still like this java joint and give them snaps for their courageous beanery efforts of improvement. Much love to you Starbucks South Philly and your new stylized look!","in the land of bada bing there was a starbucks that became south philly's thriving cooperate coffee spot. still great smiles and fast service but i've got the same bitch. even with more seats and a polished appearance there is nowhere to sit. the new look has you on top of each other even more. is this the old melrose diner back in the day? i don't want to share space with people i don't know or impose on their territory, since these natives feel they've got to claim 2 tables and 4 chairs just to surf the cyber wave of free internet porn. i am sadly disappointed with the feng shui here. for all that they spend in the glam appearance they could buy a bigger building or just open an additional store down there other end of south philly. however, i still like this java joint and give them snaps for their courageous beanery efforts of improvement. much love to you starbucks south philly and your new stylized look!",924,FAILED
rGisjve8TEKrWantcxWosA,5,2017-03-10 01:48:34,2017-03,I go to the Ridgemoor Starbucks quite often on the way to work and am always impressed with the fast service and friendly faces.,i go to the ridgemoor starbucks quite often on the way to work and am always impressed with the fast service and friendly faces.,128,FAILED
UkgSYRdeSVFxp5Uq1OEIAg,3,2015-01-25 03:13:34,2015-01,"I don't usually review chain restaurants, but this Starbucks is absolutely adorable!   Conveniently located at the Omni Severin hotel (where I was staying), the staff is friendly, it is always clean, and it is one of the cutest Starbucks/coffee shops I've ever been in!","i don't usually review chain restaurants, but this starbucks is absolutely adorable! conveniently located at the omni severin hotel (where i was staying), the staff is friendly, it is always clean, and it is one of the cutest starbucks/coffee shops i've ever been in!",269,FAILED
UW4c6CdW_8AyzdlGS2m4-g,4,2019-01-05 00:46:50,2019-01,"I can see why this Starbucks has a higher rating than some of the others. It's quieter and therefore you get a lot more customer service from the baristas. how are drinks were made perfectly. That's not always the case. There's a nice little patio area and the inside is a little more cozy then some of the other locations. Also, it's a lot cleaner since they're not so hectic. If you're a drive-by girl guy, they have that too. It's pretty easy to access it off of Oracle, and be right back on the road. I like to hang out if I'm going to enjoy some coffee. Give it a try, you might just like it!  I wanted to stick with my great review I had given of the 4 points, but when I saw the two dead cockroaches in the bathroom I felt sad. However... The people who work here are so nice and friendly and I actually saw them cleaning! To me that makes this location even better. I just wish they would go in the bathroom to see if it needs cleaning and get rid of the two bugs. Maybe they haven't seen them quite yet LOL. I still like this location because it's quiet and more cozy and some others.","i can see why this starbucks has a higher rating than some of the others. it's quieter and therefore you get a lot more customer service from the baristas. how are drinks were made perfectly. that's not always the case. there's a nice little patio area and the inside is a little more cozy then some of the other locations. also, it's a lot cleaner since they're not so hectic. if you're a drive-by girl guy, they have that too. it's pretty easy to access it off of oracle, and be right back on the road. i like to hang out if i'm going to enjoy some coffee. give it a try, you might just like it! i wanted to stick with my great review i had given of the 4 points, but when i saw the two dead cockroaches in the bathroom i felt sad. however... the people who work here are so nice and friendly and i actually saw them cleaning! to me that makes this location even better. i just wish they would go in the bathroom to see if it needs cleaning and get rid of the two bugs. maybe they haven't seen them quite yet lol. i still like this location because it's quiet and more cozy and some others.",1093,FAILED
m_ff45-8HNqMoR_FLXarsA,1,2020-07-09 16:47:59,2020-07,"They get one star for the great drinks and lose four for the terrible customer service. I don't know how one Starbucks managed to get this many rude people in one place, but they've managed. You couldn't pay me to go back there.","they get one star for the great drinks and lose four for the terrible customer service. i don't know how one starbucks managed to get this many rude people in one place, but they've managed. you couldn't pay me to go back there.",228,FAILED
G5md-VCd1QGA6sto5V7dxw,5,2019-11-30 01:24:09,2019-11,Cameron is a fucking GEM! Always brightens my day when he is there ! Ps. Liz and Davis and everyone here are troopers,cameron is a fucking gem! always brightens my day when he is there ! ps. liz and davis and everyone here are troopers,117,FAILED
CS2CKmleuc5pWCoX51qUKg,4,2017-02-25 21:36:27,2017-02,So happy to see a Starbucks open up in my area !! Prior to this one the closest one was 16 minutes away !! The staff is very nice and friendly !! It is perfect in the morning on my way to school,so happy to see a starbucks open up in my area !! prior to this one the closest one was 16 minutes away !! the staff is very nice and friendly !! it is perfect in the morning on my way to school,194,FAILED
M-A3QjXU5b5kL3U5O_mtuA,1,2016-06-18 14:50:23,2016-06,All of the employees were fighting here. One woman came to the drive thru window to hand me my order and a guy snapped at her and told her to get out of his area. Then a 3rd guy came to the window and was asking me what my order was? He was sarcastic and rude too. I also heard an employee inside saying that the owner was firing everyone and bringing in an entire new staff the next day... Didn't like my experience here.,all of the employees were fighting here. one woman came to the drive thru window to hand me my order and a guy snapped at her and told her to get out of his area. then a 3rd guy came to the window and was asking me what my order was? he was sarcastic and rude too. i also heard an employee inside saying that the owner was firing everyone and bringing in an entire new staff the next day... didn't like my experience here.,422,FAILED
15EBE8FMTdbTrV0ItXJ5Tg,5,2019-10-02 15:11:09,2019-10,"Today is double star day!! That means much needed coffee. Luckily this Starbucks location was on near by, its my favorite location for respectful employees who get my order correct on the first try and speedy service!","today is double star day!! that means much needed coffee. luckily this starbucks location was on near by, its my favorite location for respectful employees who get my order correct on the first try and speedy service!",217,FAILED
clSW-Sdlz9OkENW-G29RAA,2,2014-08-20 11:32:16,2014-08,I would stop by this location more often but the parking lot design makes it frustrating. The drive thru line blocks the parking lot. The entrances are poorly designed where cars block each other in both directions. If the flow was improved they would probably ove a lot more cars through.   My other issue with this location is the consistancy of the drinks. I usually get a vanilla latte and I often wonder if I got the wrong drink.,i would stop by this location more often but the parking lot design makes it frustrating. the drive thru line blocks the parking lot. the entrances are poorly designed where cars block each other in both directions. if the flow was improved they would probably ove a lot more cars through. my other issue with this location is the consistancy of the drinks. i usually get a vanilla latte and i often wonder if i got the wrong drink.,434,FAILED
tigMeO_VOw_SYTAAB_GLPw,5,2020-03-19 17:24:05,2020-03,"I will literally drive way out of my way for this Starbucks. Most Starbucks I go to are very inconsistent and the Frappuccinos are very thin/ melted/ etc. THIS place is ALWAYS on point. I have never had a bad drink come out of that building. I always order to go because this is on my route to work and it is ALWAYS ready for me. The staff is always super friendly and kind. I absolutely love love love this Starbucks. The staff and drinks are high quality. It's always clean. Love it. I go to every Starbucks in the area and honestly none of them hold a candle to this one. **Starbucks, please recognize these employees for the great employees and humans that they are!!!**","i will literally drive way out of my way for this starbucks. most starbucks i go to are very inconsistent and the frappuccinos are very thin/ melted/ etc. this place is always on point. i have never had a bad drink come out of that building. i always order to go because this is on my route to work and it is always ready for me. the staff is always super friendly and kind. i absolutely love love love this starbucks. the staff and drinks are high quality. it's always clean. love it. i go to every starbucks in the area and honestly none of them hold a candle to this one. **starbucks, please recognize these employees for the great employees and humans that they are!!!**",674,FAILED
wIBmrLlxRD5lOrAPNrdkVQ,2,2013-08-11 02:17:30,2013-08,"On more than one occasion I have gone to this Starbucks (super close to my house).  Unfortunately, there is always an employee there who feels the need to berate the customers.  I have made orders there that I make at other store locations and I am told that they are not allowed to order that way and treated like I am inconveniencing them.  They usually have a friendly person taking orders, but perhaps bad management, they seem to have quite a bit of turn over.  I was also told by the person in charge that the other stores made my order as requested because ""They are not doing their jobs right.""  Seriously...?","on more than one occasion i have gone to this starbucks (super close to my house). unfortunately, there is always an employee there who feels the need to berate the customers. i have made orders there that i make at other store locations and i am told that they are not allowed to order that way and treated like i am inconveniencing them. they usually have a friendly person taking orders, but perhaps bad management, they seem to have quite a bit of turn over. i was also told by the person in charge that the other stores made my order as requested because ""they are not doing their jobs right."" seriously...?",617,FAILED
OXio4KiMp1oAStyLHtfwvw,1,2013-09-23 18:23:37,2013-09,"By far the worst Starbucks in town. The only reason to come here is that it's conveniently located in the UA bookstore. Things I hate about this starbucks:  1. Incredibly long lines, especially between class times 2. They don't carry the full range of pastries--""La Boulange"" is unheard of here 3. Cashiers consistently flub it: clueless about drinks, can't operate the cash register, can't navigate the gold card program, frequently mischarging and then not knowing how to fix the situation...all mixed in with an occasional snippy teenage attitude 4. Drink quality is inconsistent. Want too much ice? Check! not enough ice? Check! That's probably among the most minor of the drink faux pas i've experienced here.   Canyon cafe is a much smoother transaction, and the pastries are good! They just opened up a starbs in the library, so there's another option for the UA set. If you must have Starbucks, the one on University ave. is much better.","by far the worst starbucks in town. the only reason to come here is that it's conveniently located in the ua bookstore. things i hate about this starbucks: 1. incredibly long lines, especially between class times 2. they don't carry the full range of pastries--""la boulange"" is unheard of here 3. cashiers consistently flub it: clueless about drinks, can't operate the cash register, can't navigate the gold card program, frequently mischarging and then not knowing how to fix the situation...all mixed in with an occasional snippy teenage attitude 4. drink quality is inconsistent. want too much ice? check! not enough ice? check! that's probably among the most minor of the drink faux pas i've experienced here. canyon cafe is a much smoother transaction, and the pastries are good! they just opened up a starbs in the library, so there's another option for the ua set. if you must have starbucks, the one on university ave. is much better.",945,FAILED
Kl_g9bLJx8a66vVrgaXPUg,1,2017-12-07 01:19:10,2017-12,Horrible customer service. The morning staff at this store is extremely rude. ALWAYS messes up my order. This Starbucks is the closest to my home and now I have to drive further out to a different Starbucks to get my drink right the first time and order taken by a decent human being. I refuse to ever give this store business again. Do your self a favor and drive those extra miles to a different store you won't regret it.,horrible customer service. the morning staff at this store is extremely rude. always messes up my order. this starbucks is the closest to my home and now i have to drive further out to a different starbucks to get my drink right the first time and order taken by a decent human being. i refuse to ever give this store business again. do your self a favor and drive those extra miles to a different store you won't regret it.,424,FAILED
oZYsjmSyZpvAXQZJ3uHfIw,3,2014-02-14 18:27:37,2014-02,"A couple of newly made friends wanted to chat over some coffee, so we opted to come to Starbucks for its convenient location.  I used my Gold card member's reward to receive a complimentary cinnamon dolce latte with soy milk, one of my favorite drinks.  The baristas were busy, so it took a while to get to my order at the counter.  It seemed like a longer wait than usual for them to make my coffee, but I'm a patient person, so I killed time by using the restroom.  After I finally received my drink, I took a few sips, and almost took in a whole coffee bean.  That was a first, and I've been a long time customer.   Since I didn't choke on it, I just stuck it in my napkin and forgot about it, especially since I was engrossed in conversation.","a couple of newly made friends wanted to chat over some coffee, so we opted to come to starbucks for its convenient location. i used my gold card member's reward to receive a complimentary cinnamon dolce latte with soy milk, one of my favorite drinks. the baristas were busy, so it took a while to get to my order at the counter. it seemed like a longer wait than usual for them to make my coffee, but i'm a patient person, so i killed time by using the restroom. after i finally received my drink, i took a few sips, and almost took in a whole coffee bean. that was a first, and i've been a long time customer. since i didn't choke on it, i just stuck it in my napkin and forgot about it, especially since i was engrossed in conversation.",746,FAILED
75xH2HCBkHMUqKtuWlZgoQ,5,2013-06-24 23:55:51,2013-06,"5 Star customer service. I walk in and everyone on the afternoon shift knows my tea. First time I have ever had this kind of service. This afternoon I walked in and Sally asked if I found kittens to adopt. As we talked she made my tea without asking what I wanted. That is great service. Paul, Mario, DeeDee and Margaret all provide fantastic service.I could make tea at home --- I would rather go to STARBUCKS several times a week. Thanks - Michelle AKA Venti Vanilla Rooibos","5 star customer service. i walk in and everyone on the afternoon shift knows my tea. first time i have ever had this kind of service. this afternoon i walked in and sally asked if i found kittens to adopt. as we talked she made my tea without asking what i wanted. that is great service. paul, mario, deedee and margaret all provide fantastic service.i could make tea at home --- i would rather go to starbucks several times a week. thanks - michelle aka venti vanilla rooibos",476,FAILED
ktiSDAWlG2hQDe6C5-XfhA,5,2020-02-01 17:58:49,2020-02,I came about 1:55 for the Starbucks customer appreciation event from 1-2. There was a line of about 10 people. One woman said the line at 1 pm was looong!  So coming a little late paid off this time! The staff here had it under control! There were 3 cashiers and several people making drinks. Two other baristas were directing traffic making the process quick. In about 5 minutes I had my drink!  You could choose any tall espresso drink. I had a peppermint mocha with skim milk. It was made perfectly with a whipped cream topping. Thank you @starbucks,i came about 1:55 for the starbucks customer appreciation event from 1-2. there was a line of about 10 people. one woman said the line at 1 pm was looong! so coming a little late paid off this time! the staff here had it under control! there were 3 cashiers and several people making drinks. two other baristas were directing traffic making the process quick. in about 5 minutes i had my drink! you could choose any tall espresso drink. i had a peppermint mocha with skim milk. it was made perfectly with a whipped cream topping. thank you @starbucks,552,FAILED
J20py1o9qXfI4MbLmEe0-g,5,2018-03-03 02:00:35,2018-03,What a great experience! Haven't been to a Starbucks in quite a while. Ran out of vanilla creamer at home so went to this Starbucks Drive-thru. The drive-thru went quickly. The order screen was a live feed of the person taking the order. This man was so energetic and nice!  Came up to the window to another employee who really seemed to enjoy their job. She offered my two dogs a 'Pup'-pucino (whip cream in a shot cup). They loved it. (A little messy but...). My large Skinny Vanilla Latte was delicious. Great start to the day!,what a great experience! haven't been to a starbucks in quite a while. ran out of vanilla creamer at home so went to this starbucks drive-thru. the drive-thru went quickly. the order screen was a live feed of the person taking the order. this man was so energetic and nice! came up to the window to another employee who really seemed to enjoy their job. she offered my two dogs a 'pup'-pucino (whip cream in a shot cup). they loved it. (a little messy but...). my large skinny vanilla latte was delicious. great start to the day!,530,FAILED
AeLdPxPBh1X4sw0ZOLH0gg,3,2016-11-18 23:33:33,2016-11,"Starbucks locations tend to blend together, unless they are blessed with newer renovations, charismatic staff, or Clover (or other fancy coffee programs).  This location is my ""grab-a-latte before braving I-69"" Starbucks; I think a lot of people have the same perception, as it is always super busy with commuters. Beyond that, there isn't much that differentiates it from other typical locations. The drive-thru can easily back up during prime times, but I've never had my decaf nonfat latte messed up.  The major con for this location is trying to access it when driving to it from any direction but north. I usually have to criss-cross across parking lots to get close.","starbucks locations tend to blend together, unless they are blessed with newer renovations, charismatic staff, or clover (or other fancy coffee programs). this location is my ""grab-a-latte before braving i-69"" starbucks; i think a lot of people have the same perception, as it is always super busy with commuters. beyond that, there isn't much that differentiates it from other typical locations. the drive-thru can easily back up during prime times, but i've never had my decaf nonfat latte messed up. the major con for this location is trying to access it when driving to it from any direction but north. i usually have to criss-cross across parking lots to get close.",672,FAILED
6hJU_P2IEflHa5AVXGUZAw,4,2019-07-17 04:27:15,2019-07,"We stayed at the Bellevue and this SB is right by the front revolving door. I went in there several times over a course of a week and the staff are very nice. One guy is very dapper with his fedora.   They have a good selection of Philly and Pennsylvania SB mugs as I picked them up as gifts. Many of the SBs we passed during our trip didn't have both mugs only one of the other, mostly Philly mugs. A really cute but small SB. Very busy in the mornings","we stayed at the bellevue and this sb is right by the front revolving door. i went in there several times over a course of a week and the staff are very nice. one guy is very dapper with his fedora. they have a good selection of philly and pennsylvania sb mugs as i picked them up as gifts. many of the sbs we passed during our trip didn't have both mugs only one of the other, mostly philly mugs. a really cute but small sb. very busy in the mornings",453,FAILED
OiTGrta_8OLJeIMz7b1b5w,1,2019-12-04 15:31:27,2019-12,"There were two registers. When it was my turn, I walked to the second one and he was preoccupied with something else. So now, I was in the other line, with no cashier. The other cashier didn't bother to ask me anything as 3 people skipped over me to order. I would've spoken up if I wasn't sick and lost my voice. I work in customer service/food. Speak up and do better.","there were two registers. when it was my turn, i walked to the second one and he was preoccupied with something else. so now, i was in the other line, with no cashier. the other cashier didn't bother to ask me anything as 3 people skipped over me to order. i would've spoken up if i wasn't sick and lost my voice. i work in customer service/food. speak up and do better.",370,FAILED
s4DsF2z59LDIFxiXWfmu4Q,4,2017-09-07 05:18:10,2017-09,I am a big fan staff are fantastic and my drinks are always perfect! I love the mobile order option because the only reason I didn't rate them with 5 stars is the drive through has always been painfully slow!,i am a big fan staff are fantastic and my drinks are always perfect! i love the mobile order option because the only reason i didn't rate them with 5 stars is the drive through has always been painfully slow!,208,FAILED
I7bntKQiFQHCu-p13koynA,4,2021-01-13 13:59:55,2021-01,"My local Starbucks is pretty consistent with service and drink quality as well as being on time for app orders. If I were to find one thing to nitpick it would be - examples like this morning - where I wanted to order a drink ahead of time to beat the rush hour traffic and my local Starbucks did not have the pistachio latte available on the app. The Starbucks app suggested I drive out to a further location, about 10 minutes out of the way. So skipped the convenience of app ordering and drove out there and order through the drive-through, the old fashioned way. The young man that helped me via the drive-through was very nice and pleasant for 7:30 in the morning. I will reiterate, I have no issues with this location they are always on par with my expectations!   Pro tip, always try the new drinks or the Barista's secret menu suggestions. You might actually find something new you enjoy! And do try the new pistachio latte (Jan 2021)... I highly recommend this new addition!!!","my local starbucks is pretty consistent with service and drink quality as well as being on time for app orders. if i were to find one thing to nitpick it would be - examples like this morning - where i wanted to order a drink ahead of time to beat the rush hour traffic and my local starbucks did not have the pistachio latte available on the app. the starbucks app suggested i drive out to a further location, about 10 minutes out of the way. so skipped the convenience of app ordering and drove out there and order through the drive-through, the old fashioned way. the young man that helped me via the drive-through was very nice and pleasant for 7:30 in the morning. i will reiterate, i have no issues with this location they are always on par with my expectations! pro tip, always try the new drinks or the barista's secret menu suggestions. you might actually find something new you enjoy! and do try the new pistachio latte (jan 2021)... i highly recommend this new addition!!!",985,FAILED
QfN_DIaM6mFYraXs7IxGJA,5,2016-10-20 14:15:26,2016-10,One of the better Starbucks locations. I walk there several times a week so my review is based on multiple visits...not a single incident as many reviews are. The staff are great...they work as a team and seem to enjoy being there. After a few regular visits I was surprised and pleased when my order was already in progress even before I placed it. Good Job Guys...keep it up!,one of the better starbucks locations. i walk there several times a week so my review is based on multiple visits...not a single incident as many reviews are. the staff are great...they work as a team and seem to enjoy being there. after a few regular visits i was surprised and pleased when my order was already in progress even before i placed it. good job guys...keep it up!,377,FAILED
WyBDRDM0nR4t7vh-qIbSwg,4,2018-01-09 18:57:19,2018-01,"What a nice friendly Starbucks.   Used my free coffee on my Starbucks account and my bf ordered coffee and a scone. This location is friendly, has lots  of comfortable seating and easy in and out parking lot. Great music which I find to really add too the ambiance.   It would have been nice if they had a full menu with a description for those who don't know the difference between latte ans cappuccino.","what a nice friendly starbucks. used my free coffee on my starbucks account and my bf ordered coffee and a scone. this location is friendly, has lots of comfortable seating and easy in and out parking lot. great music which i find to really add too the ambiance. it would have been nice if they had a full menu with a description for those who don't know the difference between latte ans cappuccino.",404,FAILED
ZAJoux88xBqfx0LcM2mSmQ,4,2019-02-01 17:44:50,2019-02,"This is a reliable Starbucks. It has moderate seating, not as much as some locations, but at least 3 tables and several relaxing chairs. It has a drive through- which in St. Louis we know that not all do. It is always clean and I have never had any issues with orders.","this is a reliable starbucks. it has moderate seating, not as much as some locations, but at least 3 tables and several relaxing chairs. it has a drive through- which in st. louis we know that not all do. it is always clean and i have never had any issues with orders.",268,FAILED
r2yVmBB-p_dupdg163-T0g,3,2014-08-16 19:50:02,2014-08,All Starbucks are the same. Lots of money for really strong coffee. I get the caramel frap light with soy and no caffeine and sugar free caramel while shelling over $6. What's the point?!  I would rather drink my shakeology and make it into my own at home frap!,all starbucks are the same. lots of money for really strong coffee. i get the caramel frap light with soy and no caffeine and sugar free caramel while shelling over $6. what's the point?! i would rather drink my shakeology and make it into my own at home frap!,261,FAILED
W1hxtGEEW9hnAUZiWrB7zQ,5,2018-04-11 11:37:57,2018-04,"Definitely my favorite Starbucks! I order ahead on the app several times a week and my order is always ready within 5 minutes, but typically less than that. It may seem silly, but I really appreciate the fact that they put a straw on top the cup when I order iced coffee. The place is clean and the baristas are super friendly.","definitely my favorite starbucks! i order ahead on the app several times a week and my order is always ready within 5 minutes, but typically less than that. it may seem silly, but i really appreciate the fact that they put a straw on top the cup when i order iced coffee. the place is clean and the baristas are super friendly.",327,FAILED
EjwTo4xYEPPSyLz5ZZvfDA,5,2015-11-21 18:26:57,2015-11,This is a great Starbucks.  Actually serves some great food with great java.  The atmosphere is very professional at this location and it is super clean.  Gotta say this location is my favorite.  They make Seattle proud.,this is a great starbucks. actually serves some great food with great java. the atmosphere is very professional at this location and it is super clean. gotta say this location is my favorite. they make seattle proud.,220,FAILED
y7sza4mP7f570ItTJJR4rg,5,2022-01-04 16:36:20,2022-01,"Welcomed me when I walked in. Parking is limited and right off of a busy street so don't park in convenient spots if you don't want your car to get scratched or bumped.   Bathroom is clean. Not a lot of seating. It's in a plaza so there is no drive-thru.   They have a lot of staff and seem to get the job done quick.   Popular location for plugging up for productivity, so get there quick!","welcomed me when i walked in. parking is limited and right off of a busy street so don't park in convenient spots if you don't want your car to get scratched or bumped. bathroom is clean. not a lot of seating. it's in a plaza so there is no drive-thru. they have a lot of staff and seem to get the job done quick. popular location for plugging up for productivity, so get there quick!",390,FAILED
pOexHQu1OVuJyKDB1g2kXg,1,2018-03-10 23:55:38,2018-03,"Disorganized, the slowest service I've ever seen a Starbucks have, and they run out of supplies EVERY time I have ever been there (even ICE). I tried so many times but I won't be going back to this one.","disorganized, the slowest service i've ever seen a starbucks have, and they run out of supplies every time i have ever been there (even ice). i tried so many times but i won't be going back to this one.",202,FAILED
3-KBR-g7pTIa2_aCZi3F3A,2,2020-06-05 12:16:45,2020-06,"Worst customer service ever. I made a mobile order for a drink , a bag of ground espresso and a sandwich . Something happened when I placed my order and the sandwich was removed . Instead of just asking me if I wanted to purchase it after standing in the store for 3 minutes they had to print the receipt to prove I was wrong. It is a $4 sandwich  and a honest mistake I am not trying to get free food.     Alright you win and get a horrible review and no more orders from me","worst customer service ever. i made a mobile order for a drink , a bag of ground espresso and a sandwich . something happened when i placed my order and the sandwich was removed . instead of just asking me if i wanted to purchase it after standing in the store for 3 minutes they had to print the receipt to prove i was wrong. it is a $4 sandwich and a honest mistake i am not trying to get free food. alright you win and get a horrible review and no more orders from me",475,FAILED
9DaO4ozZiNei_99ngae_dQ,4,2021-06-20 23:54:39,2021-06,"Friendly service, good drinks .  Only thing is they closed early  everyday while I was visiting which is understandable due to lack of employees. overall good location, I would recommend.","friendly service, good drinks . only thing is they closed early everyday while i was visiting which is understandable due to lack of employees. overall good location, i would recommend.",187,FAILED
